Player,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 31,Avg FPTS
john konchar,2019-20,23.0,MEM,NBA,SG,19.0,0.0,9.5,1.3,1.9,0.649,0.3,0.5,0.5,1.0,1.4,0.704,0.716,0.1,0.1,0.5,0.9,1.5,2.5,1.2,0.4,0.2,0.4,0.4,2.8,,10.3
john konchar,2020-21,24.0,MEM,NBA,SG,43.0,0.0,13.4,1.6,3.2,0.5,0.5,1.3,0.375,1.1,1.9,0.585,0.576,0.6,0.7,0.833,0.8,2.2,3.0,1.1,0.7,0.2,0.4,0.9,4.3,,12.7
john konchar,2021-22,25.0,MEM,NBA,SG,72.0,7.0,17.9,1.9,3.6,0.515,0.7,1.8,0.413,1.2,1.9,0.61,0.615,0.4,0.7,0.551,1.2,3.4,4.6,1.5,0.6,0.3,0.4,1.3,4.8,,15.8
john konchar,2022-23,26.0,MEM,NBA,SF,72.0,23.0,20.8,1.9,4.4,0.431,0.8,2.5,0.339,1.1,2.0,0.545,0.525,0.4,0.5,0.778,0.9,3.4,4.3,1.4,1.1,0.3,0.5,1.6,5.1,,16.9
john konchar,2023-24,27.0,MEM,NBA,SF,55.0,23.0,21.3,1.6,3.8,0.423,0.7,2.2,0.317,0.9,1.6,0.568,0.514,0.4,0.5,0.84,1.3,3.4,4.7,2.0,0.9,0.9,0.8,1.4,4.3,,18.6
ja morant,2019-20,20.0,MEM,NBA,PG,67.0,67.0,31.0,6.7,14.0,0.477,0.9,2.7,0.335,5.8,11.3,0.511,0.509,3.6,4.6,0.776,0.8,3.1,3.9,7.3,0.9,0.3,3.3,1.6,17.8,,33.8
ja morant,2020-21,21.0,MEM,NBA,PG,63.0,63.0,32.6,6.8,15.2,0.449,1.2,3.8,0.303,5.7,11.4,0.499,0.487,4.3,5.9,0.728,0.9,3.1,4.0,7.4,0.9,0.2,3.2,1.4,19.1,,33.9
ja morant,2021-22,22.0,MEM,NBA,PG,57.0,57.0,33.1,10.2,20.6,0.493,1.5,4.5,0.344,8.6,16.2,0.534,0.53,5.5,7.3,0.761,1.4,4.4,5.7,6.7,1.2,0.4,3.4,1.5,27.4,,45.6
ja morant,2022-23,23.0,MEM,NBA,PG,61.0,59.0,31.9,9.3,19.9,0.466,1.5,4.9,0.307,7.8,15.0,0.519,0.504,6.1,8.1,0.748,1.0,4.9,5.9,8.1,1.1,0.3,3.4,1.6,26.2,,45.3
ja morant,2023-24,24.0,MEM,NBA,PG,9.0,9.0,35.3,8.9,18.9,0.471,1.6,5.7,0.275,7.3,13.2,0.555,0.512,5.8,7.1,0.813,0.7,4.9,5.6,8.1,0.8,0.6,3.0,2.1,25.1,,45.7
jake laravia,2022-23,21.0,MEM,NBA,PF,35.0,0.0,11.8,1.1,2.7,0.389,0.7,2.0,0.338,0.4,0.7,0.542,0.516,0.2,0.3,0.778,0.5,1.3,1.8,0.6,0.3,0.1,0.5,1.4,3.0,,6.7
jake laravia,2023-24,22.0,MEM,NBA,PF,35.0,6.0,23.0,3.4,8.7,0.389,1.5,4.5,0.34,1.9,4.2,0.442,0.477,2.6,3.1,0.826,1.5,2.2,3.7,1.7,0.8,0.3,1.3,2.0,10.8,,18.8
jaren jackson jr,2018-19,19.0,MEM,NBA,PF,58.0,56.0,26.1,5.1,10.2,0.506,0.9,2.4,0.359,4.3,7.7,0.553,0.549,2.6,3.4,0.766,1.3,3.4,4.7,1.1,0.9,1.4,1.7,3.8,13.8,,26.6
jaren jackson jr,2019-20,20.0,MEM,NBA,C,57.0,57.0,28.5,6.2,13.2,0.469,2.5,6.5,0.394,3.6,6.8,0.54,0.565,2.4,3.3,0.747,1.0,3.6,4.6,1.4,0.7,1.6,1.7,4.1,17.4,,31.4
jaren jackson jr,2020-21,21.0,MEM,NBA,C,11.0,4.0,23.5,4.8,11.4,0.424,1.5,5.5,0.283,3.3,5.9,0.554,0.492,3.2,3.8,0.833,1.5,4.1,5.6,1.1,1.1,1.6,1.4,3.8,14.4,,29.3
jaren jackson jr,2021-22,22.0,MEM,NBA,PF,78.0,78.0,27.3,5.5,13.3,0.415,1.6,5.1,0.319,3.9,8.1,0.476,0.477,3.6,4.4,0.823,1.5,4.3,5.8,1.1,0.9,2.3,1.7,3.5,16.3,,32.2
jaren jackson jr,2022-23,23.0,MEM,NBA,C,63.0,63.0,28.4,6.6,13.0,0.506,1.6,4.5,0.355,5.0,8.6,0.585,0.567,3.8,4.9,0.788,1.7,5.0,6.8,1.0,1.0,3.0,1.7,3.6,18.6,,40.7
jaren jackson jr,2023-24,24.0,MEM,NBA,C,66.0,66.0,32.2,7.8,17.6,0.444,1.8,5.5,0.32,6.0,12.1,0.501,0.494,5.1,6.3,0.808,1.3,4.2,5.5,2.3,1.2,1.6,2.4,3.6,22.5,,37.6
marcus smart,2014-15,20.0,BOS,NBA,PG,67.0,38.0,27.0,2.6,7.1,0.367,1.4,4.1,0.335,1.3,3.1,0.41,0.462,1.2,1.9,0.646,0.9,2.4,3.3,3.1,1.5,0.3,1.3,2.6,7.8,,20.7
marcus smart,2015-16,21.0,BOS,NBA,PG,61.0,10.0,27.3,3.0,8.7,0.348,1.0,4.0,0.253,2.0,4.7,0.427,0.405,2.1,2.7,0.777,1.2,2.9,4.2,3.0,1.5,0.3,1.3,3.0,9.1,,21.6
marcus smart,2016-17,22.0,BOS,NBA,SG,79.0,24.0,30.4,3.4,9.5,0.359,1.2,4.2,0.283,2.2,5.3,0.42,0.422,2.6,3.2,0.812,1.0,2.9,3.9,4.6,1.6,0.4,2.0,2.4,10.6,,25.6
marcus smart,2017-18,23.0,BOS,NBA,SG,54.0,11.0,29.9,3.5,9.5,0.367,1.4,4.6,0.301,2.1,4.9,0.429,0.44,1.8,2.5,0.729,0.8,2.7,3.5,4.8,1.3,0.4,2.4,2.5,10.2,,23.5
marcus smart,2018-19,24.0,BOS,NBA,SG,80.0,60.0,27.5,3.0,7.1,0.422,1.6,4.3,0.364,1.4,2.8,0.511,0.533,1.3,1.6,0.806,0.7,2.2,2.9,4.0,1.8,0.4,1.5,2.5,8.9,,25.8
marcus smart,2019-20,25.0,BOS,NBA,SG,60.0,40.0,32.0,4.3,11.4,0.375,2.3,6.6,0.347,2.0,4.8,0.415,0.476,2.1,2.5,0.836,0.7,3.1,3.8,4.9,1.7,0.5,1.7,2.7,12.9,,31.0
marcus smart,2020-21,26.0,BOS,NBA,PG,48.0,45.0,32.9,4.2,10.6,0.398,1.9,5.9,0.33,2.3,4.8,0.482,0.489,2.7,3.4,0.79,0.8,2.7,3.5,5.7,1.5,0.5,2.0,2.6,13.1,,31.0
marcus smart,2021-22,27.0,BOS,NBA,PG,71.0,71.0,32.3,4.2,10.1,0.418,1.7,5.1,0.331,2.5,5.0,0.506,0.501,2.0,2.5,0.793,0.6,3.2,3.8,5.9,1.7,0.3,2.2,2.3,12.1,,30.8
marcus smart,2022-23,28.0,BOS,NBA,PG,61.0,61.0,32.1,4.1,9.9,0.415,1.9,5.6,0.336,2.2,4.3,0.519,0.511,1.4,1.9,0.746,0.8,2.4,3.1,6.3,1.5,0.4,2.3,2.8,11.5,,29.9
marcus smart,2023-24,29.0,MEM,NBA,PG,20.0,20.0,30.3,5.1,11.9,0.43,2.1,6.7,0.313,3.0,5.2,0.583,0.519,2.2,2.8,0.768,0.3,2.4,2.7,4.3,2.1,0.3,3.1,2.7,14.5,,29.0
santi aldama,2021-22,21.0,MEM,NBA,PF,32.0,0.0,11.3,1.7,4.1,0.402,0.2,1.5,0.125,1.5,2.6,0.56,0.424,0.6,1.0,0.625,1.0,1.7,2.7,0.7,0.2,0.3,0.5,1.1,4.1,,8.3
santi aldama,2022-23,22.0,MEM,NBA,PF,77.0,20.0,21.8,3.2,6.8,0.47,1.2,3.5,0.353,2.0,3.4,0.591,0.56,1.4,1.9,0.75,1.1,3.7,4.8,1.3,0.6,0.6,0.8,1.9,9.0,,19.9
santi aldama,2023-24,23.0,MEM,NBA,PF,61.0,35.0,26.5,4.0,9.3,0.435,1.7,5.0,0.349,2.3,4.3,0.534,0.528,0.9,1.4,0.621,1.2,4.6,5.8,2.3,0.7,0.9,1.1,1.5,10.7,,25.2
brandon ingram,2016-17,19.0,LAL,NBA,SF,79.0,40.0,28.8,3.5,8.7,0.402,0.7,2.4,0.294,2.8,6.3,0.443,0.442,1.7,2.7,0.621,0.8,3.2,4.0,2.1,0.6,0.5,1.5,2.0,9.4,,17.0
brandon ingram,2017-18,20.0,LAL,NBA,SF,59.0,59.0,33.5,6.1,12.9,0.47,0.7,1.8,0.39,5.4,11.1,0.483,0.497,3.3,4.8,0.681,1.0,4.4,5.3,3.9,0.8,0.7,2.5,2.8,16.1,,28.7
brandon ingram,2018-19,21.0,LAL,NBA,SF,52.0,52.0,33.8,7.0,14.0,0.497,0.6,1.8,0.33,6.4,12.2,0.521,0.518,3.8,5.6,0.675,0.8,4.3,5.1,3.0,0.5,0.6,2.5,2.9,18.3,,27.6
brandon ingram,2019-20,22.0,NOP,NBA,PF,62.0,62.0,33.9,8.2,17.7,0.463,2.4,6.2,0.391,5.8,11.5,0.501,0.531,5.0,5.9,0.851,0.8,5.3,6.1,4.2,1.0,0.6,3.0,2.9,23.8,,38.9
brandon ingram,2020-21,23.0,NOP,NBA,SF,61.0,61.0,34.3,8.4,18.0,0.466,2.3,6.1,0.381,6.1,11.9,0.51,0.531,4.6,5.2,0.878,0.6,4.3,4.9,4.9,0.7,0.6,2.5,2.0,23.8,,39.2
brandon ingram,2021-22,24.0,NOP,NBA,SF,55.0,55.0,34.0,8.2,17.9,0.461,1.3,4.1,0.327,6.9,13.8,0.501,0.498,4.8,5.9,0.826,0.6,5.2,5.8,5.6,0.6,0.5,2.7,2.2,22.7,,37.4
brandon ingram,2022-23,25.0,NOP,NBA,SF,45.0,45.0,34.2,9.0,18.6,0.484,1.4,3.6,0.39,7.6,14.9,0.507,0.522,5.3,6.0,0.882,0.5,5.0,5.5,5.8,0.7,0.4,3.3,2.6,24.7,,39.7
brandon ingram,2023-24,26.0,NOP,NBA,SF,64.0,64.0,32.9,7.8,15.9,0.492,1.3,3.8,0.355,6.5,12.1,0.534,0.534,3.8,4.8,0.801,0.7,4.4,5.1,5.7,0.8,0.6,2.5,2.3,20.8,,37.9
trey murphy,2021-22,21.0,NOP,NBA,SF,62.0,1.0,13.9,1.8,4.5,0.394,1.1,3.0,0.382,0.6,1.5,0.418,0.522,0.7,0.8,0.882,0.8,1.6,2.4,0.6,0.4,0.1,0.3,1.0,5.4,,10.5
trey murphy,2022-23,22.0,NOP,NBA,SF,79.0,65.0,31.0,4.9,10.1,0.484,2.6,6.3,0.406,2.3,3.8,0.611,0.61,2.2,2.4,0.905,0.7,2.8,3.6,1.4,1.1,0.5,0.8,2.0,14.5,,27.8
trey murphy,2023-24,23.0,NOP,NBA,SF,57.0,23.0,29.6,4.8,10.9,0.443,3.0,7.8,0.38,1.9,3.1,0.602,0.579,2.2,2.6,0.815,0.7,4.2,4.9,2.2,0.9,0.5,0.6,1.2,14.8,,29.8
jose alvarado,2021-22,23.0,NOP,NBA,PG,54.0,1.0,15.4,2.4,5.4,0.446,0.6,2.0,0.291,1.8,3.4,0.538,0.5,0.7,1.0,0.679,0.5,1.4,1.9,2.8,1.3,0.1,0.7,1.4,6.1,,17.5
jose alvarado,2022-23,24.0,NOP,NBA,PG,61.0,10.0,21.5,3.3,8.0,0.411,1.4,4.0,0.336,1.9,4.0,0.488,0.496,1.1,1.3,0.813,0.5,1.9,2.3,3.0,1.1,0.2,1.3,2.0,9.0,,19.7
jose alvarado,2023-24,25.0,NOP,NBA,PG,56.0,0.0,18.4,2.5,6.2,0.412,1.4,3.7,0.377,1.1,2.5,0.464,0.525,0.6,0.9,0.673,0.4,1.8,2.3,2.1,1.1,0.3,0.7,1.6,7.1,,17.7
zion williamson,2019-20,19.0,NOP,NBA,PF,24.0,24.0,27.8,8.8,15.0,0.583,0.3,0.6,0.429,8.5,14.4,0.59,0.592,4.8,7.4,0.64,2.7,3.6,6.3,2.1,0.7,0.4,2.5,1.8,22.5,,32.7
zion williamson,2020-21,20.0,NOP,NBA,PF,61.0,61.0,33.2,10.4,17.0,0.611,0.2,0.6,0.294,10.2,16.4,0.622,0.616,6.0,8.7,0.698,2.7,4.5,7.2,3.7,0.9,0.6,2.7,2.2,27.0,,43.5
zion williamson,2022-23,22.0,NOP,NBA,PF,29.0,29.0,33.0,9.8,16.2,0.608,0.2,0.7,0.368,9.6,15.5,0.618,0.615,6.1,8.6,0.714,2.0,5.0,7.0,4.6,1.1,0.6,3.4,2.2,26.0,,43.3
zion williamson,2023-24,23.0,NOP,NBA,PF,70.0,70.0,31.5,8.9,15.6,0.57,0.1,0.3,0.333,8.8,15.4,0.574,0.573,5.0,7.1,0.702,1.7,4.1,5.8,5.0,1.1,0.7,2.8,2.3,22.9,,40.5
cj mccollum,2013-14,22.0,POR,NBA,SG,38.0,0.0,12.5,1.9,4.7,0.416,0.8,2.1,0.375,1.2,2.6,0.449,0.5,0.6,0.9,0.676,0.2,1.1,1.3,0.7,0.4,0.1,0.9,1.4,5.3,,7.8
cj mccollum,2014-15,23.0,POR,NBA,SG,62.0,3.0,15.7,2.6,5.9,0.436,0.9,2.2,0.396,1.7,3.6,0.46,0.511,0.8,1.2,0.699,0.2,1.2,1.5,1.0,0.7,0.1,0.8,1.3,6.8,,11.7
cj mccollum,2015-16,24.0,POR,NBA,SG,80.0,80.0,34.8,8.0,17.9,0.448,2.5,5.9,0.417,5.6,12.0,0.463,0.517,2.3,2.8,0.827,0.6,2.7,3.2,4.3,1.2,0.3,2.5,2.3,20.8,,33.7
cj mccollum,2016-17,25.0,POR,NBA,SG,80.0,80.0,35.0,8.7,18.0,0.48,2.3,5.5,0.421,6.3,12.5,0.506,0.544,3.4,3.7,0.912,0.8,2.9,3.6,3.6,0.9,0.5,2.2,2.5,23.0,,36.4
cj mccollum,2017-18,26.0,POR,NBA,SG,81.0,81.0,36.1,8.2,18.6,0.443,2.3,5.9,0.397,5.9,12.7,0.465,0.506,2.6,3.1,0.836,0.7,3.3,4.0,3.4,1.0,0.4,1.9,2.1,21.4,,33.6
cj mccollum,2018-19,27.0,POR,NBA,SG,70.0,70.0,33.9,8.2,17.8,0.459,2.4,6.4,0.375,5.8,11.4,0.506,0.527,2.3,2.7,0.828,0.9,3.1,4.0,3.0,0.8,0.4,1.5,2.5,21.0,,33.4
cj mccollum,2019-20,28.0,POR,NBA,SG,70.0,70.0,36.5,8.7,19.4,0.451,2.8,7.3,0.379,6.0,12.1,0.494,0.522,2.0,2.6,0.757,0.7,3.6,4.2,4.4,0.8,0.6,1.8,2.6,22.2,,37.4
cj mccollum,2020-21,29.0,POR,NBA,SG,47.0,47.0,34.0,8.6,18.8,0.458,3.6,8.9,0.402,5.0,9.9,0.509,0.554,2.3,2.8,0.812,0.6,3.3,3.9,4.7,0.9,0.4,1.4,1.9,23.1,,40.3
cj mccollum,2021-22,30.0,TOT,NBA,"PG,SG",62.0,62.0,34.6,8.6,18.8,0.46,2.9,7.6,0.388,5.7,11.2,0.509,0.539,1.9,2.7,0.682,0.9,3.5,4.3,5.1,1.1,0.4,2.0,2.0,22.1,,39.1
cj mccollum,2022-23,31.0,NOP,NBA,PG,75.0,75.0,35.3,7.8,17.9,0.437,2.8,7.2,0.389,5.0,10.7,0.469,0.515,2.4,3.2,0.769,0.7,3.6,4.4,5.7,0.9,0.5,2.4,2.0,20.9,,37.2
cj mccollum,2023-24,32.0,NOP,NBA,PG,66.0,66.0,32.7,7.3,16.0,0.459,3.6,8.4,0.429,3.7,7.5,0.492,0.572,1.7,2.1,0.827,0.6,3.7,4.3,4.6,0.9,0.6,1.7,1.9,20.0,,37.9
jordan hawkins,2023-24,21.0,NOP,NBA,SG,67.0,10.0,17.3,2.6,6.8,0.382,1.6,4.4,0.366,1.0,2.4,0.411,0.501,1.0,1.2,0.838,0.4,1.8,2.2,1.0,0.3,0.1,0.6,1.1,7.8,,12.2
herbert jones,2021-22,23.0,NOP,NBA,PF,78.0,69.0,29.9,3.5,7.4,0.476,0.7,2.2,0.337,2.8,5.2,0.533,0.525,1.8,2.1,0.84,1.3,2.5,3.8,2.1,1.7,0.8,1.3,3.1,9.5,,24.9
herbert jones,2022-23,24.0,NOP,NBA,PF,66.0,66.0,29.6,3.6,7.6,0.469,0.8,2.5,0.335,2.7,5.1,0.536,0.525,1.9,2.4,0.764,1.5,2.6,4.1,2.5,1.6,0.6,1.3,3.2,9.8,,25.0
herbert jones,2023-24,25.0,NOP,NBA,SF,76.0,76.0,30.5,3.9,7.7,0.498,1.5,3.6,0.418,2.4,4.1,0.568,0.595,1.8,2.1,0.867,1.0,2.6,3.6,2.6,1.4,0.8,1.2,2.9,11.0,,27.5
dejounte murray,2016-17,20.0,SAS,NBA,PG,38.0,8.0,8.5,1.3,3.1,0.431,0.2,0.6,0.391,1.1,2.4,0.441,0.47,0.6,0.8,0.7,0.2,0.9,1.1,1.3,0.2,0.2,1.0,0.8,3.4,,6.2
dejounte murray,2017-18,21.0,SAS,NBA,PG,81.0,48.0,21.5,3.3,7.5,0.443,0.1,0.4,0.265,3.2,7.1,0.454,0.451,1.3,1.8,0.709,1.4,4.3,5.7,2.9,1.2,0.4,1.7,1.9,8.1,,21.3
dejounte murray,2019-20,23.0,SAS,NBA,PG,66.0,58.0,25.6,4.5,9.7,0.462,0.6,1.7,0.369,3.8,8.0,0.481,0.494,1.4,1.7,0.798,1.0,4.8,5.8,4.1,1.7,0.3,1.9,2.2,10.9,,28.7
dejounte murray,2020-21,24.0,SAS,NBA,PG,67.0,67.0,31.9,6.6,14.5,0.453,0.9,3.0,0.317,5.6,11.6,0.488,0.485,1.6,2.0,0.791,0.9,6.2,7.1,5.4,1.5,0.1,1.7,2.0,15.7,,35.8
dejounte murray,2021-22,25.0,SAS,NBA,PG,68.0,68.0,34.8,8.4,18.3,0.462,1.4,4.3,0.327,7.0,13.9,0.504,0.5,2.9,3.6,0.794,1.2,7.1,8.3,9.2,2.0,0.3,2.6,2.0,21.1,,51.0
dejounte murray,2022-23,26.0,ATL,NBA,SG,74.0,74.0,36.4,8.3,17.8,0.464,1.8,5.2,0.344,6.5,12.6,0.514,0.514,2.1,2.6,0.832,0.7,4.5,5.3,6.1,1.5,0.3,2.2,1.4,20.5,,40.9
dejounte murray,2023-24,27.0,ATL,NBA,SG,78.0,78.0,35.7,8.6,18.8,0.459,2.6,7.1,0.363,6.0,11.7,0.518,0.528,2.7,3.4,0.794,0.8,4.5,5.3,6.4,1.4,0.3,2.6,1.8,22.5,,42.5
jeremiah robinson-earl,2021-22,21.0,OKC,NBA,C,49.0,36.0,22.2,2.7,6.6,0.414,1.2,3.4,0.352,1.6,3.2,0.478,0.503,0.8,1.1,0.741,1.5,4.1,5.6,1.0,0.6,0.3,0.8,1.5,7.5,,16.8
jeremiah robinson-earl,2022-23,22.0,OKC,NBA,PF,43.0,20.0,18.9,2.6,5.8,0.444,0.9,2.6,0.333,1.7,3.2,0.533,0.518,0.8,1.0,0.833,1.7,2.5,4.2,1.0,0.6,0.3,0.4,1.7,6.8,,15.9
jeremiah robinson-earl,2023-24,23.0,NOP,NBA,PF,39.0,1.0,8.6,1.2,2.4,0.474,0.3,1.0,0.333,0.8,1.4,0.571,0.542,0.3,0.4,0.75,0.6,1.4,1.9,0.5,0.3,0.1,0.4,0.6,2.9,,6.8
matt ryan,2021-22,24.0,BOS,NBA,SF,1.0,0.0,5.0,1.0,5.0,0.2,1.0,5.0,0.2,0.0,0.0,,0.3,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,,5.0
matt ryan,2022-23,25.0,TOT,NBA,SF,34.0,0.0,9.1,1.2,3.2,0.37,0.9,2.5,0.381,0.2,0.7,0.333,0.519,0.3,0.4,0.833,0.1,0.6,0.8,0.5,0.1,0.0,0.2,0.8,3.6,,5.4
matt ryan,2023-24,26.0,NOP,NBA,SF,28.0,1.0,13.9,1.8,4.0,0.434,1.5,3.3,0.451,0.3,0.8,0.364,0.615,0.5,0.5,0.929,0.2,1.2,1.4,0.6,0.2,0.0,0.7,1.1,5.4,,8.5
daniel theis,2017-18,25.0,BOS,NBA,C,63.0,3.0,14.9,2.0,3.7,0.541,0.3,0.9,0.31,1.7,2.8,0.617,0.579,1.0,1.3,0.753,1.4,2.9,4.3,0.9,0.5,0.8,0.9,2.5,5.3,,15.1
daniel theis,2018-19,26.0,BOS,NBA,C,66.0,2.0,13.8,2.2,4.0,0.549,0.4,1.0,0.388,1.8,3.0,0.603,0.598,0.8,1.2,0.737,1.3,2.1,3.4,1.0,0.3,0.6,0.5,2.4,5.7,,14.1
daniel theis,2019-20,27.0,BOS,NBA,C,65.0,64.0,24.1,3.7,6.6,0.566,0.5,1.5,0.333,3.2,5.1,0.633,0.603,1.3,1.8,0.763,2.2,4.4,6.6,1.7,0.6,1.3,0.8,3.4,9.2,,26.0
daniel theis,2020-21,28.0,TOT,NBA,C,65.0,51.0,24.6,3.9,7.2,0.541,0.8,2.3,0.322,3.1,4.8,0.646,0.593,1.1,1.7,0.673,1.4,4.0,5.5,1.7,0.6,0.9,1.0,2.6,9.6,,23.3
daniel theis,2021-22,29.0,TOT,NBA,C,47.0,27.0,20.8,3.2,6.2,0.519,0.7,2.3,0.308,2.5,3.9,0.641,0.576,1.0,1.5,0.681,1.3,3.6,4.9,0.9,0.4,0.7,1.0,2.4,8.2,,17.7
daniel theis,2022-23,30.0,IND,NBA,C,7.0,1.0,15.6,3.0,6.3,0.477,0.3,1.6,0.182,2.7,4.7,0.576,0.5,0.7,1.7,0.417,1.0,2.1,3.1,1.3,0.3,0.9,0.4,1.0,7.0,,15.7
daniel theis,2023-24,31.0,TOT,NBA,C,60.0,3.0,16.9,2.6,4.9,0.532,0.4,1.2,0.366,2.2,3.7,0.586,0.577,0.6,0.8,0.76,1.4,2.7,4.1,1.0,0.4,0.9,0.7,2.1,6.3,,16.7
jeff green,2007-08,21.0,SEA,NBA,SF,80.0,52.0,28.2,4.0,9.4,0.427,0.3,1.0,0.276,3.7,8.4,0.444,0.441,2.2,3.0,0.744,1.3,3.5,4.7,1.5,0.6,0.6,2.0,2.5,10.5,,17.1
jeff green,2008-09,22.0,OKC,NBA,PF,78.0,78.0,36.8,6.1,13.7,0.446,1.2,3.2,0.389,4.9,10.5,0.463,0.491,3.1,3.9,0.788,1.5,5.1,6.7,2.0,1.0,0.4,2.2,2.6,16.5,,27.3
jeff green,2009-10,23.0,OKC,NBA,PF,82.0,82.0,37.1,5.9,13.0,0.453,1.3,3.8,0.333,4.6,9.2,0.503,0.502,2.0,2.7,0.74,1.4,4.6,6.0,1.6,1.3,0.9,1.6,2.7,15.1,,29.3
jeff green,2010-11,24.0,TOT,NBA,"PF,SF",75.0,51.0,32.4,4.9,10.9,0.449,0.9,2.8,0.303,4.1,8.1,0.499,0.488,2.6,3.3,0.811,1.0,3.8,4.8,1.4,0.7,0.5,1.3,2.8,13.3,,22.2
jeff green,2012-13,26.0,BOS,NBA,PF,81.0,17.0,27.8,4.6,10.0,0.467,0.9,2.2,0.385,3.8,7.7,0.49,0.51,2.6,3.3,0.808,0.7,3.2,3.9,1.6,0.7,0.8,1.6,2.2,12.8,,22.1
jeff green,2013-14,27.0,BOS,NBA,SF,82.0,82.0,34.2,5.9,14.3,0.412,1.6,4.8,0.341,4.2,9.5,0.448,0.469,3.5,4.3,0.795,0.7,4.0,4.6,1.7,0.7,0.6,2.0,2.2,16.9,,24.4
jeff green,2014-15,28.0,TOT,NBA,SF,78.0,70.0,31.5,5.3,12.4,0.43,1.2,3.7,0.332,4.1,8.7,0.473,0.48,3.1,3.7,0.833,0.8,3.4,4.2,1.7,0.7,0.4,1.4,1.9,15.0,,23.0
jeff green,2015-16,29.0,TOT,NBA,SF,80.0,41.0,28.2,4.4,10.3,0.43,0.8,2.7,0.315,3.6,7.6,0.47,0.47,2.1,2.8,0.745,0.9,3.2,4.2,1.7,0.7,0.5,1.2,2.1,11.7,,20.3
jeff green,2016-17,30.0,ORL,NBA,PF,69.0,11.0,22.2,3.2,8.1,0.394,0.8,2.8,0.275,2.4,5.3,0.458,0.442,2.1,2.4,0.863,0.6,2.5,3.1,1.2,0.5,0.2,1.1,1.5,9.2,,14.1
jeff green,2017-18,31.0,CLE,NBA,PF,78.0,14.0,23.4,3.8,7.9,0.477,0.7,2.2,0.312,3.1,5.7,0.54,0.52,2.6,3.0,0.868,0.8,2.4,3.2,1.3,0.5,0.4,1.0,1.9,10.8,,18.2
jeff green,2018-19,32.0,WAS,NBA,PF,77.0,44.0,27.2,4.2,8.9,0.475,1.4,4.2,0.347,2.8,4.8,0.586,0.555,2.4,2.7,0.888,0.7,3.3,4.0,1.8,0.6,0.5,1.3,2.1,12.3,,22.3
jeff green,2019-20,33.0,TOT,NBA,"C,PF",48.0,4.0,20.0,3.3,7.2,0.462,1.3,3.8,0.339,2.0,3.4,0.602,0.552,1.5,1.9,0.802,0.5,2.3,2.8,1.0,0.5,0.4,0.9,1.9,9.4,,16.3
jeff green,2020-21,34.0,BRK,NBA,PF,68.0,38.0,27.0,3.8,7.8,0.492,1.5,3.7,0.412,2.3,4.1,0.564,0.59,1.8,2.4,0.776,0.5,3.4,3.9,1.6,0.5,0.4,0.8,1.8,11.0,,20.8
jeff green,2021-22,35.0,DEN,NBA,PF,75.0,63.0,24.7,3.7,7.1,0.524,0.7,2.2,0.315,3.0,4.8,0.62,0.574,2.2,2.6,0.833,0.5,2.5,3.1,1.3,0.4,0.4,0.9,2.0,10.3,,18.0
jeff green,2022-23,36.0,DEN,NBA,PF,56.0,4.0,19.5,2.9,5.9,0.488,0.5,1.9,0.288,2.3,4.0,0.58,0.534,1.6,2.1,0.744,0.7,1.9,2.6,1.2,0.3,0.3,0.8,1.8,7.8,,13.5
jeff green,2023-24,37.0,HOU,NBA,PF,78.0,6.0,16.8,2.1,4.7,0.456,0.7,2.1,0.331,1.5,2.6,0.553,0.529,1.6,1.9,0.819,0.6,1.7,2.3,0.9,0.2,0.4,0.6,1.3,6.5,,11.7
aaron holiday,2018-19,22.0,IND,NBA,PG,50.0,0.0,12.9,2.1,5.2,0.401,0.9,2.5,0.339,1.2,2.7,0.459,0.483,0.8,1.0,0.82,0.1,1.2,1.3,1.7,0.4,0.3,0.8,1.4,5.9,,11.5
aaron holiday,2019-20,23.0,IND,NBA,PG,66.0,33.0,24.5,3.5,8.5,0.414,1.3,3.3,0.394,2.2,5.2,0.427,0.491,1.1,1.3,0.851,0.3,2.0,2.4,3.4,0.8,0.2,1.3,1.8,9.5,,19.7
aaron holiday,2020-21,24.0,IND,NBA,PG,66.0,8.0,17.8,2.6,6.6,0.39,1.0,2.8,0.368,1.6,3.8,0.406,0.467,1.0,1.3,0.819,0.2,1.1,1.3,1.9,0.7,0.2,1.0,1.4,7.2,,13.2
aaron holiday,2021-22,25.0,TOT,NBA,PG,63.0,15.0,16.2,2.4,5.4,0.447,0.6,1.6,0.379,1.8,3.7,0.477,0.504,0.9,1.1,0.868,0.4,1.6,1.9,2.4,0.7,0.1,1.1,1.5,6.3,,13.8
aaron holiday,2022-23,26.0,ATL,NBA,PG,63.0,6.0,13.4,1.5,3.5,0.418,0.6,1.4,0.409,0.9,2.1,0.424,0.5,0.4,0.5,0.844,0.4,0.8,1.2,1.4,0.6,0.2,0.6,1.3,3.9,,9.9
